Date,Close
2009-05-01,46.97999954223633
2009-05-04,48.56999969482422
2009-05-05,48.0099983215332
2009-05-06,48.09000015258789
2009-05-07,47.84000015258789
2009-05-08,49.83000183105469
2009-05-11,47.900001525878906
2009-05-12,49.630001068115234
2009-05-13,49.06999969482422
2009-05-14,49.189998626708984
2009-05-15,48.43000030517578
2009-05-18,50.34000015258789
2009-05-19,50.2599983215332
2009-05-20,51.369998931884766
2009-05-21,51.31999969482422
2009-05-22,51.40999984741211
2009-05-26,52.75
2009-05-27,51.459999084472656
2009-05-28,52.66999816894531
2009-05-29,53.90999984741211
2009-06-01,55.470001220703125
2009-06-02,55.75
2009-06-03,54.27000045776367
2009-06-04,54.77000045776367
2009-06-05,54.40999984741211
2009-06-08,54.45000076293945
2009-06-09,54.720001220703125
2009-06-10,55.04999923706055
2009-06-11,55.41999816894531
2009-06-12,54.40999984741211
2009-06-15,51.970001220703125
2009-06-16,51.61000061035156
2009-06-17,51.400001525878906
2009-06-18,50.810001373291016
2009-06-19,51.900001525878906
2009-06-22,49.380001068115234
2009-06-23,50.11000061035156
2009-06-24,49.599998474121094
2009-06-25,49.86000061035156
2009-06-26,49.63999938964844
2009-06-29,50.790000915527344
2009-06-30,50.189998626708984
2009-07-01,50.93000030517578
2009-07-02,48.86000061035156
2009-07-06,47.959999084472656
2009-07-07,46.65999984741211
2009-07-08,46.88999938964844
2009-07-09,47.2400016784668
2009-07-10,46.81999969482422
2009-07-13,47.5099983215332
2009-07-14,47.75
2009-07-15,49.63999938964844
2009-07-16,50.2400016784668
2009-07-17,50.099998474121094
2009-07-20,51.369998931884766
2009-07-21,51.36000061035156
2009-07-22,50.939998626708984
2009-07-23,51.9900016784668
2009-07-24,52.2400016784668
2009-07-27,52.88999938964844
2009-07-28,52.41999816894531
2009-07-29,52.459999084472656
2009-07-30,52.529998779296875
2009-07-31,52.63999938964844
2009-08-03,53.560001373291016
2009-08-04,53.650001525878906
2009-08-05,51.900001525878906
2009-08-06,51.90999984741211
2009-08-07,51.88999938964844
2009-08-10,51.540000915527344
2009-08-11,51.7599983215332
2009-08-12,52.779998779296875
2009-08-13,52.91999816894531
2009-08-14,52.689998626708984
2009-08-17,51.61000061035156
2009-08-18,52.02000045776367
2009-08-19,52.77000045776367
2009-08-20,53.33000183105469
2009-08-21,55.029998779296875
2009-08-24,54.93000030517578
2009-08-25,55.43000030517578
2009-08-26,55.22999954223633
2009-08-27,55.75
2009-08-28,55.77000045776367
2009-08-31,55.470001220703125
2009-09-01,54.310001373291016
2009-09-02,55.18000030517578
2009-09-03,55.25
2009-09-04,55.68000030517578
2009-09-08,56.939998626708984
2009-09-09,57.970001220703125
2009-09-10,58.599998474121094
2009-09-11,57.88999938964844
2009-09-14,58.099998474121094
2009-09-15,58.36000061035156
2009-09-16,58.7599983215332
2009-09-17,58.70000076293945
2009-09-18,58.70000076293945
2009-09-21,58.709999084472656
2009-09-22,59.599998474121094
2009-09-23,58.650001525878906
2009-09-24,57.790000915527344
2009-09-25,57.54999923706055
2009-09-28,58.220001220703125
2009-09-29,57.790000915527344
2009-09-30,57.189998626708984
2009-10-01,55.7400016784668
2009-10-02,55.560001373291016
2009-10-05,55.900001525878906
2009-10-06,57.08000183105469
2009-10-07,56.83000183105469
2009-10-08,57.09000015258789
2009-10-09,57.349998474121094
2009-10-12,57.869998931884766
2009-10-13,58.209999084472656
2009-10-14,59.959999084472656
2009-10-15,60.47999954223633
2009-10-16,61.38999938964844
2009-10-19,62.369998931884766
2009-10-20,62.34000015258789
2009-10-21,62.72999954223633
2009-10-22,63.060001373291016
2009-10-23,62.150001525878906
2009-10-26,61.779998779296875
2009-10-27,62.7599983215332
2009-10-28,61.81999969482422
2009-10-29,61.36000061035156
2009-10-30,59.40999984741211
2009-11-02,59.349998474121094
2009-11-03,60.08000183105469
2009-11-04,59.369998931884766
2009-11-05,60.4900016784668
2009-11-06,60.33000183105469
2009-11-09,62.06999969482422
2009-11-10,62.189998626708984
2009-11-11,62.20000076293945
2009-11-12,61.2400016784668
2009-11-13,62.13999938964844
2009-11-16,62.880001068115234
2009-11-17,63.18000030517578
2009-11-18,62.86000061035156
2009-11-19,61.779998779296875
2009-11-20,60.65999984741211
2009-11-23,61.84000015258789
2009-11-24,61.959999084472656
2009-11-25,62.2599983215332
2009-11-27,60.7400016784668
2009-11-30,59.7599983215332
2009-12-01,61.029998779296875
2009-12-02,60.93000030517578
2009-12-03,60.79999923706055
2009-12-04,61.13999938964844
2009-12-07,60.83000183105469
2009-12-08,59.31999969482422
2009-12-09,59.59000015258789
2009-12-10,59.439998626708984
2009-12-11,59.290000915527344
2009-12-14,59.77000045776367
2009-12-15,59.06999969482422
2009-12-16,59.56999969482422
2009-12-17,58.150001525878906
2009-12-18,58.06999969482422
2009-12-21,59.2400016784668
2009-12-22,59.939998626708984
2009-12-23,60.45000076293945
2009-12-24,60.83000183105469
2009-12-28,60.86000061035156
2009-12-29,60.790000915527344
2009-12-30,60.65999984741211
2009-12-31,60.11000061035156
2010-01-04,62.349998474121094
2010-01-05,62.41999816894531
2010-01-06,61.90999984741211
2010-01-07,61.61000061035156
2010-01-08,61.52000045776367
2010-01-11,62.47999954223633
2010-01-12,61.06999969482422
2010-01-13,61.11000061035156
2010-01-14,60.959999084472656
2010-01-15,60.5099983215332
2010-01-19,61.63999938964844
2010-01-20,60.380001068115234
2010-01-21,59.13999938964844
2010-01-22,57.59000015258789
2010-01-25,58.34000015258789
2010-01-26,58.18000030517578
2010-01-27,57.68000030517578
2010-01-28,56.41999816894531
2010-01-29,55.38999938964844
2010-02-01,56.709999084472656
2010-02-02,57.2599983215332
2010-02-03,56.72999954223633
2010-02-04,54.41999816894531
2010-02-05,54.380001068115234
2010-02-08,53.849998474121094
2010-02-09,55.2400016784668
2010-02-10,53.77000045776367
2010-02-11,55.43000030517578
2010-02-12,54.54999923706055
2010-02-16,55.75
2010-02-17,55.2400016784668
2010-02-18,55.86000061035156
2010-02-19,55.70000076293945
2010-02-22,55.56999969482422
2010-02-23,54.540000915527344
2010-02-24,55.380001068115234
2010-02-25,54.810001373291016
2010-02-26,54.7400016784668
2010-03-01,55.380001068115234
2010-03-02,55.709999084472656
2010-03-03,56.34000015258789
2010-03-04,56.060001373291016
2010-03-05,57.060001373291016
2010-03-08,57.150001525878906
2010-03-09,57.2400016784668
2010-03-10,57.59000015258789
2010-03-11,58.060001373291016
2010-03-12,58.25
2010-03-15,57.93000030517578
2010-03-16,59.0099983215332
2010-03-17,59.900001525878906
2010-03-18,59.75
2010-03-19,58.5
2010-03-22,58.2599983215332
2010-03-23,58.689998626708984
2010-03-24,57.689998626708984
2010-03-25,56.939998626708984
2010-03-26,57.380001068115234
2010-03-29,57.59000015258789
2010-03-30,57.540000915527344
2010-03-31,57.86000061035156
2010-04-01,58.959999084472656
2010-04-05,59.54999923706055
2010-04-06,59.619998931884766
2010-04-07,58.79999923706055
2010-04-08,59.310001373291016
2010-04-09,60.70000076293945
2010-04-12,60.619998931884766
2010-04-13,60.65999984741211
2010-04-14,61.79999923706055
2010-04-15,61.77000045776367
2010-04-16,61.11000061035156
2010-04-19,61.0
2010-04-20,61.70000076293945
2010-04-21,61.54999923706055
2010-04-22,61.119998931884766
2010-04-23,61.93000030517578
2010-04-26,61.18000030517578
2010-04-27,61.06999969482422
2010-04-28,62.59000015258789
2010-04-29,61.689998626708984
2010-04-30,62.75
2010-05-03,61.939998626708984
2010-05-04,60.09000015258789
2010-05-05,57.58000183105469
2010-05-06,55.59000015258789
2010-05-07,54.13999938964844
2010-05-10,56.529998779296875
2010-05-11,56.150001525878906
2010-05-12,56.130001068115234
2010-05-13,55.119998931884766
2010-05-14,54.43000030517578
2010-05-17,54.060001373291016
2010-05-18,52.880001068115234
2010-05-19,53.599998474121094
2010-05-20,52.66999816894531
2010-05-21,52.779998779296875
2010-05-24,51.09000015258789
2010-05-25,51.720001220703125
2010-05-26,50.349998474121094
2010-05-27,53.0099983215332
2010-05-28,52.400001525878906
2010-06-01,52.13999938964844
2010-06-02,53.810001373291016
2010-06-03,54.060001373291016
2010-06-04,51.779998779296875
2010-06-07,51.189998626708984
2010-06-08,51.869998931884766
2010-06-09,50.7400016784668
2010-06-10,52.349998474121094
2010-06-11,52.400001525878906
2010-06-14,52.380001068115234
2010-06-15,54.04999923706055
2010-06-16,54.5
2010-06-17,54.7599983215332
2010-06-18,54.650001525878906
2010-06-21,54.439998626708984
2010-06-22,54.16999816894531
2010-06-23,54.09000015258789
2010-06-24,52.83000183105469
2010-06-25,52.90999984741211
2010-06-28,52.86000061035156
2010-06-29,51.189998626708984
2010-06-30,50.220001220703125
2010-07-01,49.529998779296875
2010-07-02,50.0099983215332
2010-07-06,50.52000045776367
2010-07-07,51.72999954223633
2010-07-08,53.31999969482422
2010-07-09,53.5099983215332
2010-07-12,53.5099983215332
2010-07-13,54.900001525878906
2010-07-14,55.349998474121094
2010-07-15,55.84000015258789
2010-07-16,54.709999084472656
2010-07-19,54.90999984741211
2010-07-20,54.810001373291016
2010-07-21,53.869998931884766
2010-07-22,55.869998931884766
2010-07-23,56.459999084472656
2010-07-26,56.63999938964844
2010-07-27,56.810001373291016
2010-07-28,55.90999984741211
2010-07-29,55.97999954223633
2010-07-30,55.41999816894531
2010-08-02,57.849998474121094
2010-08-03,58.560001373291016
2010-08-04,57.95000076293945
2010-08-05,57.70000076293945
2010-08-06,57.83000183105469
2010-08-09,58.16999816894531
2010-08-10,58.06999969482422
2010-08-11,55.939998626708984
2010-08-12,55.400001525878906
2010-08-13,55.470001220703125
2010-08-16,55.459999084472656
2010-08-17,56.09000015258789
2010-08-18,56.029998779296875
2010-08-19,54.459999084472656
2010-08-20,53.810001373291016
2010-08-23,53.900001525878906
2010-08-24,53.16999816894531
2010-08-25,53.2599983215332
2010-08-26,52.939998626708984
2010-08-27,54.22999954223633
2010-08-30,53.09000015258789
2010-08-31,53.04999923706055
2010-09-01,55.029998779296875
2010-09-02,55.439998626708984
2010-09-03,56.279998779296875
2010-09-07,55.2400016784668
2010-09-08,56.220001220703125
2010-09-09,56.209999084472656
2010-09-10,56.65999984741211
2010-09-13,57.33000183105469
2010-09-14,57.83000183105469
2010-09-15,58.34000015258789
2010-09-16,58.779998779296875
2010-09-17,58.2400016784668
2010-09-20,59.38999938964844
2010-09-21,59.5099983215332
2010-09-22,59.13999938964844
2010-09-23,58.95000076293945
2010-09-24,60.29999923706055
2010-09-27,60.310001373291016
2010-09-28,60.540000915527344
2010-09-29,60.529998779296875
2010-09-30,60.29999923706055
2010-10-01,61.779998779296875
2010-10-04,60.83000183105469
2010-10-05,62.310001373291016
2010-10-06,62.540000915527344
2010-10-07,62.70000076293945
2010-10-08,62.88999938964844
2010-10-11,62.869998931884766
2010-10-12,62.61000061035156
2010-10-13,63.220001220703125
2010-10-14,63.650001525878906
2010-10-15,63.529998779296875
2010-10-18,64.16000366210938
2010-10-19,62.2599983215332
2010-10-20,63.0
2010-10-21,62.470001220703125
2010-10-22,62.869998931884766
2010-10-25,62.83000183105469
2010-10-26,63.40999984741211
2010-10-27,62.75
2010-10-28,63.790000915527344
2010-10-29,64.93000030517578
2010-11-01,65.5
2010-11-02,67.3499984741211
2010-11-03,67.19000244140625
2010-11-04,68.29000091552734
2010-11-05,67.91000366210938
2010-11-08,66.87000274658203
2010-11-09,65.62999725341797
2010-11-10,66.0999984741211
2010-11-11,66.33999633789062
2010-11-12,65.8499984741211
2010-11-15,65.44999694824219
2010-11-16,64.04000091552734
2010-11-17,64.31999969482422
2010-11-18,65.55000305175781
2010-11-19,65.44000244140625
2010-11-22,64.31999969482422
2010-11-23,62.59000015258789
2010-11-24,63.119998931884766
2010-11-26,62.22999954223633
2010-11-29,61.400001525878906
2010-11-30,60.66999816894531
2010-12-01,62.290000915527344
2010-12-02,63.27000045776367
2010-12-03,63.869998931884766
2010-12-06,63.84000015258789
2010-12-07,64.23999786376953
2010-12-08,64.45999908447266
2010-12-09,64.29000091552734
2010-12-10,65.0
2010-12-13,65.41999816894531
2010-12-14,65.95999908447266
2010-12-15,64.75
2010-12-16,64.87999725341797
2010-12-17,64.33999633789062
2010-12-20,64.52999877929688
2010-12-21,65.06999969482422
2010-12-22,65.44000244140625
2010-12-23,65.68000030517578
2010-12-27,66.08000183105469
2010-12-28,66.29000091552734
2010-12-29,66.44999694824219
2010-12-30,66.80000305175781
2010-12-31,66.77999877929688
2011-01-03,67.08000183105469
2011-01-04,67.45999908447266
2011-01-05,66.8499984741211
2011-01-06,65.73999786376953
2011-01-07,65.75
2011-01-10,66.5999984741211
2011-01-11,66.87000274658203
2011-01-12,67.55999755859375
2011-01-13,67.5199966430664
2011-01-14,68.12000274658203
2011-01-18,68.47000122070312
2011-01-19,68.27999877929688
2011-01-20,67.8499984741211
2011-01-21,68.8499984741211
2011-01-24,69.52999877929688
2011-01-25,69.08000183105469
2011-01-26,69.69000244140625
2011-01-27,70.72000122070312
2011-01-28,70.27999877929688
2011-01-31,70.98999786376953
2011-02-01,73.3499984741211
2011-02-02,73.43000030517578
2011-02-03,71.25
2011-02-04,69.68000030517578
2011-02-07,70.1500015258789
2011-02-08,70.12000274658203
2011-02-09,69.30000305175781
2011-02-10,69.13999938964844
2011-02-11,68.4000015258789
2011-02-14,68.30000305175781
2011-02-15,68.76000213623047
2011-02-16,69.75
2011-02-17,70.52999877929688
2011-02-18,71.01000213623047
2011-02-22,70.4000015258789
2011-02-23,70.91999816894531
2011-02-24,70.5
2011-02-25,71.5999984741211
2011-02-28,72.25
2011-03-01,70.95999908447266
2011-03-02,71.3499984741211
2011-03-03,72.27999877929688
2011-03-04,72.20999908447266
2011-03-07,71.72000122070312
2011-03-08,70.95999908447266
2011-03-09,70.38999938964844
2011-03-10,68.77999877929688
2011-03-11,68.86000061035156
2011-03-14,69.11000061035156
2011-03-15,68.12999725341797
2011-03-16,66.52999877929688
2011-03-17,68.91999816894531
2011-03-18,69.87000274658203
2011-03-21,70.87000274658203
2011-03-22,71.69999694824219
2011-03-23,71.66999816894531
2011-03-24,72.23999786376953
2011-03-25,72.69999694824219
2011-03-28,71.55000305175781
2011-03-29,72.30000305175781
2011-03-30,72.80000305175781
2011-03-31,72.86000061035156
2011-04-01,73.31999969482422
2011-04-04,73.75
2011-04-05,73.73999786376953
2011-04-06,74.18000030517578
2011-04-07,74.0999984741211
2011-04-08,75.0199966430664
2011-04-11,74.4800033569336
2011-04-12,72.52999877929688
2011-04-13,72.94000244140625
2011-04-14,73.36000061035156
2011-04-15,72.86000061035156
2011-04-18,71.22000122070312
2011-04-19,71.58999633789062
2011-04-20,74.1500015258789
2011-04-21,74.69000244140625
2011-04-25,75.05000305175781
2011-04-26,75.56999969482422
2011-04-27,76.8499984741211
2011-04-28,77.61000061035156
2011-04-29,77.4800033569336
2011-05-02,77.4000015258789
2011-05-03,76.13999938964844
2011-05-04,75.44999694824219
2011-05-05,72.83999633789062
2011-05-06,71.83000183105469
2011-05-09,72.44000244140625
2011-05-10,73.61000061035156
2011-05-11,71.6500015258789
2011-05-12,71.08999633789062
2011-05-13,69.62999725341797
2011-05-16,69.02999877929688
2011-05-17,69.43000030517578
2011-05-18,70.04000091552734
2011-05-19,70.62999725341797
2011-05-20,69.63999938964844
2011-05-23,68.0
2011-05-24,68.68000030517578
2011-05-25,69.01000213623047
2011-05-26,70.27999877929688
2011-05-27,70.02999877929688
2011-05-31,71.43000030517578
2011-06-01,69.91999816894531
2011-06-02,69.95999908447266
2011-06-03,69.86000061035156
2011-06-06,69.33999633789062
2011-06-07,69.4000015258789
2011-06-08,69.29000091552734
2011-06-09,70.33999633789062
2011-06-10,68.80000305175781
2011-06-13,69.08999633789062
2011-06-14,70.12999725341797
2011-06-15,68.30000305175781
2011-06-16,67.79000091552734
2011-06-17,68.44999694824219
2011-06-20,68.69999694824219
2011-06-21,70.30999755859375
2011-06-22,69.30000305175781
2011-06-23,68.58000183105469
2011-06-24,67.36000061035156
2011-06-27,68.11000061035156
2011-06-28,69.05000305175781
2011-06-29,69.97000122070312
2011-06-30,71.12999725341797
2011-07-01,71.5199966430664
2011-07-05,71.76000213623047
2011-07-06,72.13999938964844
2011-07-07,73.16000366210938
2011-07-08,73.02999877929688
2011-07-11,71.04000091552734
2011-07-12,70.47000122070312
2011-07-13,71.13999938964844
2011-07-14,71.30999755859375
2011-07-15,71.9000015258789
2011-07-18,71.41999816894531
2011-07-19,72.12999725341797
2011-07-20,72.20999908447266
2011-07-21,74.30999755859375
2011-07-22,74.12999725341797
2011-07-25,74.63999938964844
2011-07-26,75.13999938964844
2011-07-27,73.4800033569336
2011-07-28,73.55000305175781
2011-07-29,73.55999755859375
2011-08-01,72.55000305175781
2011-08-02,71.51000213623047
2011-08-03,69.4800033569336
2011-08-04,64.58000183105469
2011-08-05,64.4000015258789
2011-08-08,60.0099983215332
2011-08-09,63.93000030517578
2011-08-10,61.349998474121094
2011-08-11,64.12000274658203
2011-08-12,65.63999938964844
2011-08-15,66.66000366210938
2011-08-16,65.6500015258789
2011-08-17,65.97000122070312
2011-08-18,63.59000015258789
2011-08-19,61.720001220703125
2011-08-22,63.08000183105469
2011-08-23,65.44000244140625
2011-08-24,64.88999938964844
2011-08-25,63.15999984741211
2011-08-26,64.22000122070312
2011-08-29,65.33000183105469
2011-08-30,65.76000213623047
2011-08-31,67.05000305175781
2011-09-01,66.56999969482422
2011-09-02,65.66999816894531
2011-09-06,64.06999969482422
2011-09-07,65.9800033569336
2011-09-08,65.18000030517578
2011-09-09,63.81999969482422
2011-09-12,63.81999969482422
2011-09-13,64.31999969482422
2011-09-14,64.88999938964844
2011-09-15,66.86000061035156
2011-09-16,66.33999633789062
2011-09-19,65.37999725341797
2011-09-20,65.76000213623047
2011-09-21,63.150001525878906
2011-09-22,61.650001525878906
2011-09-23,61.31999969482422
2011-09-26,61.959999084472656
2011-09-27,62.88999938964844
2011-09-28,61.2599983215332
2011-09-29,62.959999084472656
2011-09-30,61.52000045776367
2011-10-03,59.70000076293945
2011-10-04,61.11000061035156
2011-10-05,62.58000183105469
2011-10-06,63.279998779296875
2011-10-07,63.900001525878906
2011-10-10,66.22000122070312
2011-10-11,66.36000061035156
2011-10-12,66.79000091552734
2011-10-13,67.91000366210938
2011-10-14,69.41999816894531
2011-10-17,68.63999938964844
2011-10-18,69.66000366210938
2011-10-19,69.29000091552734
2011-10-20,70.2699966430664
2011-10-21,71.77999877929688
2011-10-24,71.45999908447266
2011-10-25,71.23999786376953
2011-10-26,72.37000274658203
2011-10-27,73.7300033569336
2011-10-28,72.43000030517578
2011-10-31,70.91000366210938
2011-11-01,69.56999969482422
2011-11-02,68.91999816894531
2011-11-03,70.69999694824219
2011-11-04,69.95999908447266
2011-11-07,70.51000213623047
2011-11-08,71.93000030517578
2011-11-09,68.33999633789062
2011-11-10,69.55000305175781
2011-11-11,70.7300033569336
2011-11-14,70.62999725341797
2011-11-15,70.2699966430664
2011-11-16,69.61000061035156
2011-11-17,69.45999908447266
2011-11-18,69.5999984741211
2011-11-21,67.91999816894531
2011-11-22,67.05000305175781
2011-11-23,65.36000061035156
2011-11-25,64.7699966430664
2011-11-28,66.0199966430664
2011-11-29,66.8499984741211
2011-11-30,70.0
2011-12-01,69.33000183105469
2011-12-02,69.5999984741211
2011-12-05,70.38999938964844
2011-12-06,71.05999755859375
2011-12-07,71.72000122070312
2011-12-08,70.13999938964844
2011-12-09,71.91000366210938
2011-12-12,70.62999725341797
2011-12-13,71.20999908447266
2011-12-14,69.58999633789062
2011-12-15,70.12999725341797
2011-12-16,70.79000091552734
2011-12-19,69.7300033569336
2011-12-20,71.5199966430664
2011-12-21,71.79000091552734
2011-12-22,72.97000122070312
2011-12-23,73.11000061035156
2011-12-27,73.43000030517578
2011-12-28,72.22000122070312
2011-12-29,73.12000274658203
2011-12-30,73.08999633789062
2012-01-03,74.22000122070312
2012-01-04,74.2699966430664
2012-01-05,72.95999908447266
2012-01-06,73.76000213623047
2012-01-09,73.9800033569336
2012-01-10,74.33999633789062
2012-01-11,71.70999908447266
2012-01-12,69.94000244140625
2012-01-13,69.20999908447266
2012-01-17,69.63999938964844
2012-01-18,70.3499984741211
2012-01-19,71.0199966430664
2012-01-20,70.41999816894531
2012-01-23,72.0199966430664
2012-01-24,72.12999725341797
2012-01-25,71.91000366210938
2012-01-26,71.54000091552734
2012-01-27,70.26000213623047
2012-01-30,70.91999816894531
2012-01-31,71.36000061035156
2012-02-01,72.2300033569336
2012-02-02,71.73999786376953
2012-02-03,72.4800033569336
2012-02-06,71.69000244140625
2012-02-07,72.76000213623047
2012-02-08,72.54000091552734
2012-02-09,72.77999877929688
2012-02-10,72.05000305175781
2012-02-13,72.9000015258789
2012-02-14,72.98999786376953
2012-02-15,71.95999908447266
2012-02-16,73.04000091552734
2012-02-17,72.87000274658203
2012-02-21,72.9000015258789
2012-02-22,72.80999755859375
2012-02-23,73.70999908447266
2012-02-24,73.54000091552734
2012-02-27,73.33999633789062
2012-02-28,73.79000091552734
2012-02-29,73.08999633789062
2012-03-01,73.62000274658203
2012-03-02,72.75
2012-03-05,72.52999877929688
2012-03-06,70.87999725341797
2012-03-07,70.94999694824219
2012-03-08,72.75
2012-03-09,71.48999786376953
2012-03-12,71.44999694824219
2012-03-13,72.18000030517578
2012-03-14,71.2300033569336
2012-03-15,71.45999908447266
2012-03-16,71.4800033569336
2012-03-19,71.98999786376953
2012-03-20,71.08999633789062
2012-03-21,70.83000183105469
2012-03-22,70.27999877929688
2012-03-23,70.55999755859375
2012-03-26,72.16999816894531
2012-03-27,70.73999786376953
2012-03-28,70.69999694824219
2012-03-29,70.18000030517578
2012-03-30,70.12999725341797
2012-04-02,71.19000244140625
2012-04-03,70.01000213623047
2012-04-04,69.05999755859375
2012-04-05,68.80999755859375
2012-04-09,68.66999816894531
2012-04-10,66.94999694824219
2012-04-11,67.75
2012-04-12,67.86000061035156
2012-04-13,67.23999786376953
2012-04-16,67.83999633789062
2012-04-17,68.94000244140625
2012-04-18,68.8499984741211
2012-04-19,68.22000122070312
2012-04-20,68.70999908447266
2012-04-23,68.27999877929688
2012-04-24,68.4000015258789
2012-04-25,68.86000061035156
2012-04-26,71.5
2012-04-27,71.30999755859375
2012-04-30,71.54000091552734
2012-05-01,71.70999908447266
2012-05-02,70.70999908447266
2012-05-03,70.73999786376953
2012-05-04,69.16999816894531
2012-05-07,69.7699966430664
2012-05-08,68.16999816894531
2012-05-09,66.1500015258789
2012-05-10,66.33999633789062
2012-05-11,65.94999694824219
2012-05-14,64.73999786376953
2012-05-15,63.84000015258789
2012-05-16,63.720001220703125
2012-05-17,62.56999969482422
2012-05-18,62.220001220703125
2012-05-21,63.27000045776367
2012-05-22,63.20000076293945
2012-05-23,63.20000076293945
2012-05-24,63.02000045776367
2012-05-25,62.83000183105469
2012-05-29,62.97999954223633
2012-05-30,61.79999923706055
2012-05-31,62.18000030517578
2012-06-01,61.15999984741211
2012-06-04,61.34000015258789
2012-06-05,61.54999923706055
2012-06-06,63.369998931884766
2012-06-07,63.31999969482422
2012-06-08,63.220001220703125
2012-06-11,63.16999816894531
2012-06-12,64.2300033569336
2012-06-13,64.31999969482422
2012-06-14,64.97000122070312
2012-06-15,66.5199966430664
2012-06-18,66.20999908447266
2012-06-19,67.56999969482422
2012-06-20,67.76000213623047
2012-06-21,65.36000061035156
2012-06-22,65.97000122070312
2012-06-25,64.79000091552734
2012-06-26,65.29000091552734
2012-06-27,65.62000274658203
2012-06-28,65.9000015258789
2012-06-29,67.43000030517578
2012-07-02,67.79000091552734
2012-07-03,68.45999908447266
2012-07-05,68.01000213623047
2012-07-06,67.80000305175781
2012-07-09,67.33999633789062
2012-07-10,67.52999877929688
2012-07-11,68.43000030517578
2012-07-12,68.04000091552734
2012-07-13,68.7300033569336
2012-07-16,69.41999816894531
2012-07-17,69.31999969482422
2012-07-18,69.5999984741211
2012-07-19,69.69000244140625
2012-07-20,69.30999755859375
2012-07-23,68.16999816894531
2012-07-24,67.45999908447266
2012-07-25,68.05999755859375
2012-07-26,67.33999633789062
2012-07-27,67.68000030517578
2012-07-30,68.47000122070312
2012-07-31,68.19999694824219
2012-08-01,68.6500015258789
2012-08-02,68.30999755859375
2012-08-03,69.91999816894531
2012-08-06,69.94000244140625
2012-08-07,71.12999725341797
2012-08-08,70.58999633789062
2012-08-09,71.0
2012-08-10,70.91999816894531
2012-08-13,70.6500015258789
2012-08-14,70.83999633789062
2012-08-15,70.94999694824219
2012-08-16,70.88999938964844
2012-08-17,70.70999908447266
2012-08-20,70.73999786376953
2012-08-21,70.62000274658203
2012-08-22,70.48999786376953
2012-08-23,70.26000213623047
2012-08-24,70.3499984741211
2012-08-27,70.16000366210938
2012-08-28,70.5
2012-08-29,70.05000305175781
2012-08-30,69.77999877929688
2012-08-31,69.97000122070312
2012-09-04,69.54000091552734
2012-09-05,69.27999877929688
2012-09-06,70.95999908447266
2012-09-07,71.58999633789062
2012-09-10,70.9800033569336
2012-09-11,71.7300033569336
2012-09-12,71.7300033569336
2012-09-13,73.23999786376953
2012-09-14,72.55999755859375
2012-09-17,72.6500015258789
2012-09-18,72.51000213623047
2012-09-19,72.1500015258789
2012-09-20,71.41999816894531
2012-09-21,71.58999633789062
2012-09-24,71.37000274658203
2012-09-25,71.02999877929688
